Date,District,Pulse,Price_per_kg
2023-06-01,East Godavari,Lobia,91.82
2023-06-01,East Godavari,Field Pea,71.69
2023-06-01,East Godavari,Moth Bean,101.89
2023-06-01,East Godavari,Cowpea,88.05
2023-06-01,East Godavari,Cluster Bean,98.93
2023-06-01,East Godavari,Rice Bean,89.38
2023-06-01,East Godavari,Winged Bean,117.96
2023-06-01,East Godavari,Hyacinth Bean,93.79
2023-06-01,Guntur,Toor Dal,126.39
2023-06-01,Guntur,Moong Dal,124.66
2023-06-01,Guntur,Urad Dal,119.34
2023-06-01,Guntur,Chana Dal,86.94
2023-06-01,Guntur,Masoor Dal,85.02
2023-06-01,Guntur,Horse Gram,74.62
2023-06-01,Guntur,Rajma,137.85
2023-06-01,Guntur,Lobia,95.85
2023-06-01,Guntur,Field Pea,86.48
2023-06-01,Guntur,Moth Bean,109.46
2023-06-01,Guntur,Cowpea,100.43
2023-06-01,Guntur,Cluster Bean,112.22
2023-06-01,Guntur,Rice Bean,102.26
2023-06-01,Guntur,Winged Bean,116.43
2023-06-01,Guntur,Hyacinth Bean,112.97
2023-06-01,Krishna,Toor Dal,122.15
2023-06-01,Krishna,Moong Dal,117.0
2023-06-01,Krishna,Urad Dal,105.89
2023-06-01,Krishna,Chana Dal,90.4
2023-06-01,Krishna,Masoor Dal,76.42
2023-06-01,Krishna,Horse Gram,66.89
2023-06-01,Krishna,Rajma,126.29
2023-06-01,Krishna,Lobia,88.98
2023-06-01,Krishna,Field Pea,80.61
2023-06-01,Krishna,Moth Bean,101.32
2023-06-01,Krishna,Cowpea,82.09
2023-06-01,Krishna,Cluster Bean,108.07
2023-06-01,Krishna,Rice Bean,93.32
2023-06-01,Krishna,Winged Bean,119.64
2023-06-01,Krishna,Hyacinth Bean,98.79
2023-06-01,Kurnool,Toor Dal,126.85
2023-06-01,Kurnool,Moong Dal,111.44
2023-06-01,Kurnool,Urad Dal,107.82
2023-06-01,Kurnool,Chana Dal,81.63
2023-06-01,Kurnool,Masoor Dal,82.13
2023-06-01,Kurnool,Horse Gram,71.08
2023-06-01,Kurnool,Rajma,122.52
2023-06-01,Kurnool,Lobia,94.18
2023-06-01,Kurnool,Field Pea,75.89
2023-06-01,Kurnool,Moth Bean,97.58
2023-06-01,Kurnool,Cowpea,90.18
2023-06-01,Kurnool,Cluster Bean,102.08
2023-06-01,Kurnool,Rice Bean,106.19
2023-06-01,Kurnool,Winged Bean,115.18
2023-06-01,Kurnool,Hyacinth Bean,104.82
2023-06-01,Prakasam,Toor Dal,130.44
2023-06-01,Prakasam,Moong Dal,114.36
2023-06-01,Prakasam,Urad Dal,125.36
2023-06-01,Prakasam,Chana Dal,90.96
2023-06-01,Prakasam,Masoor Dal,85.75
2023-06-01,Prakasam,Horse Gram,69.62
2023-06-01,Prakasam,Rajma,142.44
2023-06-01,Prakasam,Lobia,104.5
2023-06-01,Prakasam,Field Pea,86.95
2023-06-01,Prakasam,Moth Bean,111.44
2023-06-01,Prakasam,Cowpea,92.34
2023-06-01,Prakasam,Cluster Bean,115.11
2023-06-01,Prakasam,Rice Bean,106.5
2023-06-01,Prakasam,Winged Bean,133.12
2023-06-01,Prakasam,Hyacinth Bean,115.98
2023-06-01,SPSR Nellore,Toor Dal,114.0
2023-06-01,SPSR Nellore,Moong Dal,117.83
2023-06-01,SPSR Nellore,Urad Dal,110.58
2023-06-01,SPSR Nellore,Chana Dal,80.86
2023-06-01,SPSR Nellore,Masoor Dal,85.78
2023-06-01,SPSR Nellore,Horse Gram,71.52
2023-06-01,SPSR Nellore,Rajma,134.3
2023-06-01,SPSR Nellore,Lobia,101.18
2023-06-01,SPSR Nellore,Field Pea,70.97
2023-06-01,SPSR Nellore,Moth Bean,108.19
2023-06-01,SPSR Nellore,Cowpea,83.79
2023-06-01,SPSR Nellore,Cluster Bean,109.56
2023-06-01,SPSR Nellore,Rice Bean,98.0
2023-06-01,SPSR Nellore,Winged Bean,123.49
2023-06-01,SPSR Nellore,Hyacinth Bean,106.86
2023-06-01,Srikakulam,Toor Dal,138.65
2023-06-01,Srikakulam,Moong Dal,132.2
2023-06-01,Srikakulam,Urad Dal,118.74
2023-06-01,Srikakulam,Chana Dal,92.43
2023-06-01,Srikakulam,Masoor Dal,99.02
2023-06-01,Srikakulam,Horse Gram,90.53
2023-06-01,Srikakulam,Rajma,143.49
2023-06-01,Srikakulam,Lobia,111.62
2023-06-01,Srikakulam,Field Pea,92.02
2023-06-01,Srikakulam,Moth Bean,113.68
2023-06-01,Srikakulam,Cowpea,109.57
2023-06-01,Srikakulam,Cluster Bean,118.97
2023-06-01,Srikakulam,Rice Bean,115.22
2023-06-01,Srikakulam,Winged Bean,137.38
2023-06-01,Srikakulam,Hyacinth Bean,113.07
2023-06-01,Visakhapatnam,Toor Dal,125.41
2023-06-01,Visakhapatnam,Moong Dal,121.44
2023-06-01,Visakhapatnam,Urad Dal,108.37
2023-06-01,Visakhapatnam,Chana Dal,88.12
2023-06-01,Visakhapatnam,Masoor Dal,84.23
2023-06-01,Visakhapatnam,Horse Gram,78.82
2023-06-01,Visakhapatnam,Rajma,133.89
2023-06-01,Visakhapatnam,Lobia,93.85
2023-06-01,Visakhapatnam,Field Pea,82.63
2023-06-01,Visakhapatnam,Moth Bean,103.04
2023-06-01,Visakhapatnam,Cowpea,99.47
2023-06-01,Visakhapatnam,Cluster Bean,111.36
2023-06-01,Visakhapatnam,Rice Bean,102.78
2023-06-01,Visakhapatnam,Winged Bean,116.72
2023-06-01,Visakhapatnam,Hyacinth Bean,110.1
2023-06-01,Vizianagaram,Toor Dal,122.93
2023-06-01,Vizianagaram,Moong Dal,121.62
2023-06-01,Vizianagaram,Urad Dal,123.09
2023-06-01,Vizianagaram,Chana Dal,95.03
2023-06-01,Vizianagaram,Masoor Dal,81.89
2023-06-01,Vizianagaram,Horse Gram,79.57
2023-06-01,Vizianagaram,Rajma,138.77
2023-06-01,Vizianagaram,Lobia,99.36
2023-06-01,Vizianagaram,Field Pea,83.08
2023-06-01,Vizianagaram,Moth Bean,117.3
2023-06-01,Vizianagaram,Cowpea,94.05
2023-06-01,Vizianagaram,Cluster Bean,118.8
2023-06-01,Vizianagaram,Rice Bean,102.53
2023-06-01,Vizianagaram,Winged Bean,124.77
2023-06-01,Vizianagaram,Hyacinth Bean,114.22
2023-06-01,West Godavari,Toor Dal,115.02
2023-06-01,West Godavari,Moong Dal,115.98
2023-06-01,West Godavari,Urad Dal,104.06
2023-06-01,West Godavari,Chana Dal,91.78
2023-06-01,West Godavari,Masoor Dal,85.92
2023-06-01,West Godavari,Horse Gram,70.12
2023-06-01,West Godavari,Rajma,132.89
2023-06-01,West Godavari,Lobia,98.8
2023-06-01,West Godavari,Field Pea,81.58
2023-06-01,West Godavari,Moth Bean,101.3
2023-06-01,West Godavari,Cowpea,87.08
2023-06-01,West Godavari,Cluster Bean,99.0
2023-06-01,West Godavari,Rice Bean,108.38
2023-06-01,West Godavari,Winged Bean,112.7
2023-06-01,West Godavari,Hyacinth Bean,100.98
2023-06-01,YSR Kadapa,Toor Dal,139.65
2023-06-01,YSR Kadapa,Moong Dal,134.22
2023-06-01,YSR Kadapa,Urad Dal,128.78
2023-06-01,YSR Kadapa,Chana Dal,92.61
2023-06-01,YSR Kadapa,Masoor Dal,98.85
2023-06-01,YSR Kadapa,Horse Gram,79.28
2023-06-01,YSR Kadapa,Rajma,158.68
2023-06-01,YSR Kadapa,Lobia,112.2
2023-06-01,YSR Kadapa,Field Pea,93.1
2023-06-01,YSR Kadapa,Moth Bean,120.29
2023-06-01,YSR Kadapa,Cowpea,111.11
2023-06-01,YSR Kadapa,Cluster Bean,116.05
2023-06-01,YSR Kadapa,Rice Bean,115.87
2023-06-01,YSR Kadapa,Winged Bean,129.3
2023-06-01,YSR Kadapa,Hyacinth Bean,125.01
2023-06-01,Anakapalli,Toor Dal,133.45
2023-06-01,Anakapalli,Moong Dal,132.26
2023-06-01,Anakapalli,Urad Dal,126.64
2023-06-01,Anakapalli,Chana Dal,101.72
2023-06-01,Anakapalli,Masoor Dal,86.51
2023-06-01,Anakapalli,Horse Gram,75.88
2023-06-01,Anakapalli,Rajma,149.79
2023-06-01,Anakapalli,Lobia,113.81
2023-06-01,Anakapalli,Field Pea,89.59
2023-06-01,Anakapalli,Moth Bean,118.36
2023-06-01,Anakapalli,Cowpea,98.48
2023-06-01,Anakapalli,Cluster Bean,116.09
2023-06-01,Anakapalli,Rice Bean,105.18
2023-06-01,Anakapalli,Winged Bean,133.96
2023-06-01,Anakapalli,Hyacinth Bean,108.71
2023-06-01,Nandyal,Toor Dal,125.62
2023-06-01,Nandyal,Moong Dal,130.86
2023-06-01,Nandyal,Urad Dal,115.6
2023-06-01,Nandyal,Chana Dal,97.31
2023-06-01,Nandyal,Masoor Dal,96.42
2023-06-01,Nandyal,Horse Gram,78.22
2023-06-01,Nandyal,Rajma,137.11
2023-06-01,Nandyal,Lobia,110.69
2023-06-01,Nandyal,Field Pea,85.48
2023-06-01,Nandyal,Moth Bean,115.98
2023-06-01,Nandyal,Cowpea,94.7
2023-06-01,Nandyal,Cluster Bean,109.12
2023-06-01,Nandyal,Rice Bean,117.08
2023-06-01,Nandyal,Winged Bean,125.83
2023-06-01,Nandyal,Hyacinth Bean,118.4
2023-06-01,Bapatla,Toor Dal,123.72
2023-06-01,Bapatla,Moong Dal,120.49
2023-06-01,Bapatla,Urad Dal,117.2
2023-06-01,Bapatla,Chana Dal,96.82
2023-06-01,Bapatla,Masoor Dal,95.55
2023-06-01,Bapatla,Horse Gram,74.77
2023-06-01,Bapatla,Rajma,137.02
2023-06-01,Bapatla,Lobia,105.81
2023-06-01,Bapatla,Field Pea,78.52
2023-06-01,Bapatla,Moth Bean,108.13
2023-06-01,Bapatla,Cowpea,101.94
2023-06-01,Bapatla,Cluster Bean,122.04
2023-06-01,Bapatla,Rice Bean,101.2
2023-06-01,Bapatla,Winged Bean,125.67
2023-06-01,Bapatla,Hyacinth Bean,109.79
2023-06-01,Parvathipuram Manyam,Toor Dal,137.05
2023-06-01,Parvathipuram Manyam,Moong Dal,123.09
2023-06-01,Parvathipuram Manyam,Urad Dal,117.46
2023-06-01,Parvathipuram Manyam,Chana Dal,95.85
2023-06-01,Parvathipuram Manyam,Masoor Dal,93.58
2023-06-01,Parvathipuram Manyam,Horse Gram,75.68
2023-06-01,Parvathipuram Manyam,Rajma,148.19
2023-06-01,Parvathipuram Manyam,Lobia,100.88
2023-06-01,Parvathipuram Manyam,Field Pea,87.73
2023-06-01,Parvathipuram Manyam,Moth Bean,112.49
2023-06-01,Parvathipuram Manyam,Cowpea,99.7
2023-06-01,Parvathipuram Manyam,Cluster Bean,118.14
2023-06-01,Parvathipuram Manyam,Rice Bean,105.21
2023-06-01,Parvathipuram Manyam,Winged Bean,126.04
2023-06-01,Parvathipuram Manyam,Hyacinth Bean,118.18
2023-06-01,Eluru,Toor Dal,127.28
2023-06-01,Eluru,Moong Dal,127.01
2023-06-01,Eluru,Urad Dal,118.74
2023-06-01,Eluru,Chana Dal,100.5
2023-06-01,Eluru,Masoor Dal,99.76
2023-06-01,Eluru,Horse Gram,74.86
2023-06-01,Eluru,Rajma,139.0
2023-06-01,Eluru,Lobia,105.94
2023-06-01,Eluru,Field Pea,86.45
2023-06-01,Eluru,Moth Bean,111.59
2023-06-01,Eluru,Cowpea,104.42
2023-06-01,Eluru,Cluster Bean,119.48
2023-06-01,Eluru,Rice Bean,118.46
2023-06-01,Eluru,Winged Bean,123.44
2023-06-01,Eluru,Hyacinth Bean,114.0
2023-06-01,Palnadu,Toor Dal,122.77
2023-06-01,Palnadu,Moong Dal,122.29
2023-06-01,Palnadu,Urad Dal,117.42
2023-06-01,Palnadu,Chana Dal,92.07
2023-06-01,Palnadu,Masoor Dal,90.77
2023-06-01,Palnadu,Horse Gram,75.97
2023-06-01,Palnadu,Rajma,132.82
2023-06-01,Palnadu,Lobia,95.85
2023-06-01,Palnadu,Field Pea,83.22
2023-06-01,Palnadu,Moth Bean,109.54
2023-06-01,Palnadu,Cowpea,87.23
2023-06-01,Palnadu,Cluster Bean,110.13
2023-06-01,Palnadu,Rice Bean,102.91
2023-06-01,Palnadu,Winged Bean,118.62
2023-06-01,Palnadu,Hyacinth Bean,105.03
2023-06-01,Tirupati,Toor Dal,119.41
2023-06-01,Tirupati,Moong Dal,110.15
2023-06-01,Tirupati,Urad Dal,118.68
2023-06-01,Tirupati,Chana Dal,92.1
2023-06-01,Tirupati,Masoor Dal,80.35
2023-06-01,Tirupati,Horse Gram,70.82
2023-06-01,Tirupati,Rajma,138.14
2023-06-01,Tirupati,Lobia,104.83
2023-06-01,Tirupati,Field Pea,83.62
2023-06-01,Tirupati,Moth Bean,109.53
2023-06-01,Tirupati,Cowpea,92.31
2023-06-01,Tirupati,Cluster Bean,113.47
2023-06-01,Tirupati,Rice Bean,102.79
2023-06-01,Tirupati,Winged Bean,120.34
2023-06-01,Tirupati,Hyacinth Bean,107.05
2023-06-01,NTR,Toor Dal,132.89
2023-06-01,NTR,Moong Dal,128.3
2023-06-01,NTR,Urad Dal,122.47
2023-06-01,NTR,Chana Dal,91.5
2023-06-01,NTR,Masoor Dal,94.19
2023-06-01,NTR,Horse Gram,81.96
2023-06-01,NTR,Rajma,142.32
2023-06-01,NTR,Lobia,109.94
2023-06-01,NTR,Field Pea,81.11
2023-06-01,NTR,Moth Bean,109.22
2023-06-01,NTR,Cowpea,109.6
2023-06-01,NTR,Cluster Bean,124.5
2023-06-01,NTR,Rice Bean,107.79
2023-06-01,NTR,Winged Bean,128.43
2023-06-01,NTR,Hyacinth Bean,115.82
2023-06-01,Konaseema,Toor Dal,111.24
2023-06-01,Konaseema,Moong Dal,111.91
2023-06-01,Konaseema,Urad Dal,98.85
2023-06-01,Konaseema,Chana Dal,82.58
2023-06-01,Konaseema,Masoor Dal,83.44
2023-06-01,Konaseema,Horse Gram,62.37
2023-06-01,Konaseema,Rajma,121.2
2023-06-01,Konaseema,Lobia,87.69
2023-06-01,Konaseema,Field Pea,72.11
2023-06-01,Konaseema,Moth Bean,98.33
2023-06-01,Konaseema,Cowpea,85.64
2023-06-01,Konaseema,Cluster Bean,95.61
2023-06-01,Konaseema,Rice Bean,96.47
2023-06-01,Konaseema,Winged Bean,114.94
2023-06-01,Konaseema,Hyacinth Bean,95.77
2023-06-01,Kakinada,Toor Dal,127.18
2023-06-01,Kakinada,Moong Dal,121.02
2023-06-01,Kakinada,Urad Dal,122.79
2023-06-01,Kakinada,Chana Dal,96.56
2023-06-01,Kakinada,Masoor Dal,81.0
2023-06-01,Kakinada,Horse Gram,80.18
2023-06-01,Kakinada,Rajma,136.15
2023-06-01,Kakinada,Lobia,108.53
2023-06-01,Kakinada,Field Pea,80.03
2023-06-01,Kakinada,Moth Bean,108.73
2023-06-01,Kakinada,Cowpea,95.36
2023-06-01,Kakinada,Cluster Bean,117.24
2023-06-01,Kakinada,Rice Bean,114.27
2023-06-01,Kakinada,Winged Bean,125.31
2023-06-01,Kakinada,Hyacinth Bean,111.51
2023-06-01,Alluri Sitharama Raju,Toor Dal,133.89
2023-06-01,Alluri Sitharama Raju,Moong Dal,129.47
2023-06-01,Alluri Sitharama Raju,Urad Dal,131.86
2023-06-01,Alluri Sitharama Raju,Chana Dal,93.05
2023-06-01,Alluri Sitharama Raju,Masoor Dal,94.09
2023-06-01,Alluri Sitharama Raju,Horse Gram,87.06
2023-06-01,Alluri Sitharama Raju,Rajma,145.39
2023-06-01,Alluri Sitharama Raju,Lobia,117.0
2023-06-01,Alluri Sitharama Raju,Field Pea,82.01
2023-06-01,Alluri Sitharama Raju,Moth Bean,117.95
2023-06-01,Alluri Sitharama Raju,Cowpea,107.46
2023-06-01,Alluri Sitharama Raju,Cluster Bean,112.11
2023-06-01,Alluri Sitharama Raju,Rice Bean,108.53
2023-06-01,Alluri Sitharama Raju,Winged Bean,143.48
2023-06-01,Alluri Sitharama Raju,Hyacinth Bean,124.49
2023-06-01,Sri Sathya Sai,Toor Dal,115.6
2023-06-01,Sri Sathya Sai,Moong Dal,103.46
2023-06-01,Sri Sathya Sai,Urad Dal,99.81
2023-06-01,Sri Sathya Sai,Chana Dal,84.99
2023-06-01,Sri Sathya Sai,Masoor Dal,83.45
2023-06-01,Sri Sathya Sai,Horse Gram,64.67
2023-06-01,Sri Sathya Sai,Rajma,118.98
2023-06-01,Sri Sathya Sai,Lobia,94.26
2023-06-01,Sri Sathya Sai,Field Pea,78.26
2023-06-01,Sri Sathya Sai,Moth Bean,94.97
2023-06-01,Sri Sathya Sai,Cowpea,83.97
2023-06-01,Sri Sathya Sai,Cluster Bean,100.49
2023-06-01,Sri Sathya Sai,Rice Bean,92.0
2023-06-01,Sri Sathya Sai,Winged Bean,110.11
2023-06-01,Sri Sathya Sai,Hyacinth Bean,99.01
2023-06-01,Annamayya,Toor Dal,133.55
2023-06-01,Annamayya,Moong Dal,125.09
2023-06-01,Annamayya,Urad Dal,124.44
2023-06-01,Annamayya,Chana Dal,93.96
2023-06-01,Annamayya,Masoor Dal,90.09
2023-06-01,Annamayya,Horse Gram,78.63
2023-06-01,Annamayya,Rajma,137.11
2023-06-01,Annamayya,Lobia,112.98
2023-06-01,Annamayya,Field Pea,87.82
2023-06-01,Annamayya,Moth Bean,111.29
2023-06-01,Annamayya,Cowpea,97.7
2023-06-01,Annamayya,Cluster Bean,124.45
2023-06-01,Annamayya,Rice Bean,107.88
2023-06-01,Annamayya,Winged Bean,134.87
2023-06-01,Annamayya,Hyacinth Bean,114.87
2023-07-01,Anantapur,Toor Dal,110.35
2023-07-01,Anantapur,Moong Dal,112.08
2023-07-01,Anantapur,Urad Dal,112.24
2023-07-01,Anantapur,Chana Dal,92.29
2023-07-01,Anantapur,Masoor Dal,79.53
2023-07-01,Anantapur,Horse Gram,66.58
2023-07-01,Anantapur,Rajma,134.26
2023-07-01,Anantapur,Lobia,94.32
2023-07-01,Anantapur,Field Pea,76.2
2023-07-01,Anantapur,Moth Bean,106.69
2023-07-01,Anantapur,Cowpea,85.74
2023-07-01,Anantapur,Cluster Bean,100.83
2023-07-01,Anantapur,Rice Bean,91.37
2023-07-01,Anantapur,Winged Bean,121.23
2023-07-01,Anantapur,Hyacinth Bean,98.04
2023-07-01,Chittoor,Toor Dal,118.07
2023-07-01,Chittoor,Moong Dal,119.83
2023-07-01,Chittoor,Urad Dal,103.63
2023-07-01,Chittoor,Chana Dal,91.13
2023-07-01,Chittoor,Masoor Dal,76.13
2023-07-01,Chittoor,Horse Gram,71.44
2023-07-01,Chittoor,Rajma,127.96
2023-07-01,Chittoor,Lobia,92.4
2023-07-01,Chittoor,Field Pea,84.32
2023-07-01,Chittoor,Moth Bean,102.33
2023-07-01,Chittoor,Cowpea,95.45
2023-07-01,Chittoor,Cluster Bean,100.43
2023-07-01,Chittoor,Rice Bean,101.15
2023-07-01,Chittoor,Winged Bean,125.92
2023-07-01,Chittoor,Hyacinth Bean,103.89
2023-07-01,East Godavari,Toor Dal,138.01
2023-07-01,East Godavari,Moong Dal,123.78
2023-07-01,East Godavari,Urad Dal,122.84
2023-07-01,East Godavari,Chana Dal,102.06
2023-07-01,East Godavari,Masoor Dal,82.88
2023-07-01,East Godavari,Horse Gram,77.27
2023-07-01,East Godavari,Rajma,138.77
2023-07-01,East Godavari,Lobia,113.19
2023-07-01,East Godavari,Field Pea,91.91
2023-07-01,East Godavari,Moth Bean,114.94
2023-07-01,East Godavari,Cowpea,105.16
2023-07-01,East Godavari,Cluster Bean,117.86
2023-07-01,East Godavari,Rice Bean,107.4
2023-07-01,East Godavari,Winged Bean,133.05
2023-07-01,East Godavari,Hyacinth Bean,114.41
2023-07-01,Guntur,Toor Dal,142.28
2023-07-01,Guntur,Moong Dal,127.56
2023-07-01,Guntur,Urad Dal,119.12
2023-07-01,Guntur,Chana Dal,101.35
2023-07-01,Guntur,Masoor Dal,98.11
2023-07-01,Guntur,Horse Gram,92.11
2023-07-01,Guntur,Rajma,143.39
2023-07-01,Guntur,Lobia,112.32
2023-07-01,Guntur,Field Pea,92.34
2023-07-01,Guntur,Moth Bean,110.07
2023-07-01,Guntur,Cowpea,106.57
2023-07-01,Guntur,Cluster Bean,127.76
2023-07-01,Guntur,Rice Bean,120.39
2023-07-01,Guntur,Winged Bean,139.37
2023-07-01,Guntur,Hyacinth Bean,117.35
2023-07-01,Krishna,Toor Dal,115.93
2023-07-01,Krishna,Moong Dal,119.02
2023-07-01,Krishna,Urad Dal,109.13
2023-07-01,Krishna,Chana Dal,91.5
2023-07-01,Krishna,Masoor Dal,75.88
2023-07-01,Krishna,Horse Gram,73.62
2023-07-01,Krishna,Rajma,131.61
2023-07-01,Krishna,Lobia,102.68
2023-07-01,Krishna,Field Pea,83.38
2023-07-01,Krishna,Moth Bean,95.12
2023-07-01,Krishna,Cowpea,89.46
2023-07-01,Krishna,Cluster Bean,104.24
2023-07-01,Krishna,Rice Bean,100.0
2023-07-01,Krishna,Winged Bean,127.09
2023-07-01,Krishna,Hyacinth Bean,108.92
2023-07-01,Kurnool,Toor Dal,137.55
2023-07-01,Kurnool,Moong Dal,126.16
2023-07-01,Kurnool,Urad Dal,118.72
2023-07-01,Kurnool,Chana Dal,102.83
2023-07-01,Kurnool,Masoor Dal,98.18
2023-07-01,Kurnool,Horse Gram,84.98
2023-07-01,Kurnool,Rajma,153.12
2023-07-01,Kurnool,Lobia,111.45
2023-07-01,Kurnool,Field Pea,90.42
2023-07-01,Kurnool,Moth Bean,121.61
2023-07-01,Kurnool,Cowpea,110.04
2023-07-01,Kurnool,Cluster Bean,122.8
2023-07-01,Kurnool,Rice Bean,112.93
2023-07-01,Kurnool,Winged Bean,132.45
2023-07-01,Kurnool,Hyacinth Bean,112.41
2023-07-01,Prakasam,Toor Dal,141.31
2023-07-01,Prakasam,Moong Dal,121.57
2023-07-01,Prakasam,Urad Dal,127.85
2023-07-01,Prakasam,Chana Dal,92.94
2023-07-01,Prakasam,Masoor Dal,95.25
2023-07-01,Prakasam,Horse Gram,77.01
2023-07-01,Prakasam,Rajma,138.89
2023-07-01,Prakasam,Lobia,116.18
2023-07-01,Prakasam,Field Pea,90.98
2023-07-01,Prakasam,Moth Bean,109.7
2023-07-01,Prakasam,Cowpea,109.74
2023-07-01,Prakasam,Cluster Bean,119.1
2023-07-01,Prakasam,Rice Bean,115.58
2023-07-01,Prakasam,Winged Bean,140.71
2023-07-01,Prakasam,Hyacinth Bean,116.84
2023-07-01,SPSR Nellore,Toor Dal,134.1
2023-07-01,SPSR Nellore,Moong Dal,126.54
2023-07-01,SPSR Nellore,Urad Dal,112.76
2023-07-01,SPSR Nellore,Chana Dal,90.33
2023-07-01,SPSR Nellore,Masoor Dal,84.07
2023-07-01,SPSR Nellore,Horse Gram,86.31
2023-07-01,SPSR Nellore,Rajma,146.58
2023-07-01,SPSR Nellore,Lobia,95.9
2023-07-01,SPSR Nellore,Field Pea,90.43
2023-07-01,SPSR Nellore,Moth Bean,116.2
2023-07-01,SPSR Nellore,Cowpea,105.01
2023-07-01,SPSR Nellore,Cluster Bean,114.56
2023-07-01,SPSR Nellore,Rice Bean,102.03
2023-07-01,SPSR Nellore,Winged Bean,135.85
2023-07-01,SPSR Nellore,Hyacinth Bean,114.81
2023-07-01,Srikakulam,Toor Dal,132.33
2023-07-01,Srikakulam,Moong Dal,121.39
2023-07-01,Srikakulam,Urad Dal,125.15
2023-07-01,Srikakulam,Chana Dal,85.99
2023-07-01,Srikakulam,Masoor Dal,92.16
2023-07-01,Srikakulam,Horse Gram,78.59
2023-07-01,Srikakulam,Rajma,138.92
2023-07-01,Srikakulam,Lobia,110.55
2023-07-01,Srikakulam,Field Pea,80.44
2023-07-01,Srikakulam,Moth Bean,106.63
2023-07-01,Srikakulam,Cowpea,97.24
2023-07-01,Srikakulam,Cluster Bean,114.8
2023-07-01,Srikakulam,Rice Bean,116.19
2023-07-01,Srikakulam,Winged Bean,136.58
2023-07-01,Srikakulam,Hyacinth Bean,109.45
2023-07-01,Visakhapatnam,Toor Dal,118.19
2023-07-01,Visakhapatnam,Moong Dal,113.21
2023-07-01,Visakhapatnam,Urad Dal,104.65
2023-07-01,Visakhapatnam,Chana Dal,86.53
2023-07-01,Visakhapatnam,Masoor Dal,77.11
2023-07-01,Visakhapatnam,Horse Gram,71.04
2023-07-01,Visakhapatnam,Rajma,122.43
2023-07-01,Visakhapatnam,Lobia,90.38
2023-07-01,Visakhapatnam,Field Pea,72.68
2023-07-01,Visakhapatnam,Moth Bean,104.98
2023-07-01,Visakhapatnam,Cowpea,84.54
2023-07-01,Visakhapatnam,Cluster Bean,104.51
2023-07-01,Visakhapatnam,Rice Bean,97.35
2023-07-01,Visakhapatnam,Winged Bean,117.56
2023-07-01,Visakhapatnam,Hyacinth Bean,93.49
2023-07-01,Vizianagaram,Toor Dal,138.93
2023-07-01,Vizianagaram,Moong Dal,139.54
2023-07-01,Vizianagaram,Urad Dal,125.89
2023-07-01,Vizianagaram,Chana Dal,91.59
2023-07-01,Vizianagaram,Masoor Dal,99.08
2023-07-01,Vizianagaram,Horse Gram,82.08
2023-07-01,Vizianagaram,Rajma,148.98
2023-07-01,Vizianagaram,Lobia,116.9
2023-07-01,Vizianagaram,Field Pea,81.23
2023-07-01,Vizianagaram,Moth Bean,119.5
2023-07-01,Vizianagaram,Cowpea,114.49
2023-07-01,Vizianagaram,Cluster Bean,120.07
2023-07-01,Vizianagaram,Rice Bean,117.93
2023-07-01,Vizianagaram,Winged Bean,137.91
2023-07-01,Vizianagaram,Hyacinth Bean,125.07
2023-07-01,West Godavari,Toor Dal,131.57
2023-07-01,West Godavari,Moong Dal,114.16
2023-07-01,West Godavari,Urad Dal,114.43
2023-07-01,West Godavari,Chana Dal,82.3
2023-07-01,West Godavari,Masoor Dal,86.05
2023-07-01,West Godavari,Horse Gram,78.42
2023-07-01,West Godavari,Rajma,129.34
2023-07-01,West Godavari,Lobia,100.16
2023-07-01,West Godavari,Field Pea,76.35
2023-07-01,West Godavari,Moth Bean,103.72
2023-07-01,West Godavari,Cowpea,97.91
2023-07-01,West Godavari,Cluster Bean,114.79
2023-07-01,West Godavari,Rice Bean,108.14
2023-07-01,West Godavari,Winged Bean,121.91
2023-07-01,West Godavari,Hyacinth Bean,100.88
2023-07-01,YSR Kadapa,Toor Dal,123.33
2023-07-01,YSR Kadapa,Moong Dal,116.25
2023-07-01,YSR Kadapa,Urad Dal,114.59
2023-07-01,YSR Kadapa,Chana Dal,93.69
2023-07-01,YSR Kadapa,Masoor Dal,91.72
2023-07-01,YSR Kadapa,Horse Gram,84.32
2023-07-01,YSR Kadapa,Rajma,134.81
2023-07-01,YSR Kadapa,Lobia,100.54
2023-07-01,YSR Kadapa,Field Pea,81.03
2023-07-01,YSR Kadapa,Moth Bean,103.75
2023-07-01,YSR Kadapa,Cowpea,96.83
2023-07-01,YSR Kadapa,Cluster Bean,109.37
2023-07-01,YSR Kadapa,Rice Bean,107.14
2023-07-01,YSR Kadapa,Winged Bean,129.2
2023-07-01,YSR Kadapa,Hyacinth Bean,106.12
2023-07-01,Anakapalli,Toor Dal,126.44
2023-07-01,Anakapalli,Moong Dal,127.38
2023-07-01,Anakapalli,Urad Dal,113.98
2023-07-01,Anakapalli,Chana Dal,90.32
2023-07-01,Anakapalli,Masoor Dal,81.53
2023-07-01,Anakapalli,Horse Gram,82.53
2023-07-01,Anakapalli,Rajma,134.56
2023-07-01,Anakapalli,Lobia,99.56
2023-07-01,Anakapalli,Field Pea,78.88
2023-07-01,Anakapalli,Moth Bean,105.16
2023-07-01,Anakapalli,Cowpea,93.97
2023-07-01,Anakapalli,Cluster Bean,112.49
2023-07-01,Anakapalli,Rice Bean,98.44
